SalesOrderNumber,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
SO66365,214,20230914,20230926,20230921,17859,34.99
SO66366,584,20230914,20230926,20230921,24052,539.99
SO66366,479,20230914,20230926,20230921,24052,8.99
SO66367,584,20230914,20230926,20230921,22673,539.99
SO66367,479,20230914,20230926,20230921,22673,8.99
SO66367,477,20230914,20230926,20230921,22673,4.99
SO66367,487,20230914,20230926,20230921,22673,54.99
SO66368,563,20230914,20230926,20230921,11433,2384.07
SO66369,566,20230914,20230926,20230921,29454,742.35
SO66370,570,20230914,20230926,20230921,14259,742.35
SO66371,571,20230914,20230926,20230921,29458,742.35
SO66371,541,20230914,20230926,20230921,29458,28.99
SO66371,530,20230914,20230926,20230921,29458,4.99
SO66371,214,20230914,20230926,20230921,29458,34.99
SO66372,564,20230914,20230926,20230921,12675,2384.07
SO66373,582,20230915,20230927,20230922,25311,1700.99
SO66373,214,20230915,20230927,20230922,25311,34.99
SO66374,582,20230915,20230927,20230922,17941,1700.99
SO66374,477,20230915,20230927,20230922,17941,4.99
SO66374,479,20230915,20230927,20230922,17941,8.99
SO66374,214,20230915,20230927,20230922,17941,34.99
SO66375,479,20230915,20230927,20230922,11502,8.99
SO66375,477,20230915,20230927,20230922,11502,4.99
SO66375,222,20230915,20230927,20230922,11502,34.99
SO66375,228,20230915,20230927,20230922,11502,49.99
SO66375,467,20230915,20230927,20230922,11502,24.49
SO66376,528,20230915,20230927,20230922,11146,4.99
SO66377,530,20230915,20230927,20230922,27593,4.99
SO66377,225,20230915,20230927,20230922,27593,8.99
SO66378,540,20230915,20230927,20230922,16179,32.60
SO66378,480,20230915,20230927,20230922,16179,2.29
SO66379,480,20230915,20230927,20230922,18707,2.29
SO66380,353,20230915,20230927,20230922,12483,2319.99
SO66381,588,20230915,20230927,20230922,14538,769.49
SO66381,485,20230915,20230927,20230922,14538,21.98
SO66381,217,20230915,20230927,20230922,14538,34.99
SO66381,225,20230915,20230927,20230922,14538,8.99
SO66382,587,20230915,20230927,20230922,16317,769.49
SO66382,234,20230915,20230927,20230922,16317,49.99
SO66383,529,20230915,20230927,20230922,11202,3.99
SO66383,217,20230915,20230927,20230922,11202,34.99
SO66384,480,20230915,20230927,20230922,27991,2.29
SO66385,535,20230915,20230927,20230922,26462,24.99
SO66385,480,20230915,20230927,20230922,26462,2.29
SO66386,528,20230915,20230927,20230922,14328,4.99
SO66386,535,20230915,20230927,20230922,14328,24.99
SO66386,465,20230915,20230927,20230922,14328,24.49
SO66386,222,20230915,20230927,20230922,14328,34.99
SO66387,540,20230915,20230927,20230922,15815,32.60
SO66387,480,20230915,20230927,20230922,15815,2.29
SO66388,528,20230915,20230927,20230922,23564,4.99
SO66388,536,20230915,20230927,20230922,23564,29.99
SO66389,482,20230915,20230927,20230922,11659,8.99
SO66389,476,20230915,20230927,20230922,11659,69.99
SO66390,475,20230915,20230927,20230922,20293,69.99
SO66391,476,20230915,20230927,20230922,18828,69.99
SO66391,228,20230915,20230927,20230922,18828,49.99
SO66392,477,20230915,20230927,20230922,24825,4.99
SO66393,477,20230915,20230927,20230922,26495,4.99
SO66393,489,20230915,20230927,20230922,26495,53.99
SO66394,477,20230915,20230927,20230922,29213,4.99
SO66394,473,20230915,20230927,20230922,29213,63.50
SO66395,528,20230915,20230927,20230922,20189,4.99
SO66396,485,20230915,20230927,20230922,13301,21.98
SO66396,478,20230915,20230927,20230922,13301,9.99
SO66396,222,20230915,20230927,20230922,13301,34.99
SO66397,541,20230915,20230927,20230922,26384,28.99
SO66397,530,20230915,20230927,20230922,26384,4.99
SO66398,529,20230915,20230927,20230922,25505,3.99
SO66398,217,20230915,20230927,20230922,25505,34.99
SO66399,529,20230915,20230927,20230922,20954,3.99
SO66399,217,20230915,20230927,20230922,20954,34.99
SO66400,529,20230915,20230927,20230922,26971,3.99
SO66400,480,20230915,20230927,20230922,26971,2.29
SO66401,538,20230915,20230927,20230922,22555,21.49
SO66401,480,20230915,20230927,20230922,22555,2.29
SO66401,483,20230915,20230927,20230922,22555,120.00
SO66402,530,20230915,20230927,20230922,15694,4.99
SO66402,480,20230915,20230927,20230922,15694,2.29
SO66403,530,20230915,20230927,20230922,25662,4.99
SO66403,487,20230915,20230927,20230922,25662,54.99
SO66403,217,20230915,20230927,20230922,25662,34.99
SO66404,589,20230915,20230927,20230922,18953,769.49
SO66404,484,20230915,20230927,20230922,18953,7.95
SO66405,357,20230915,20230927,20230922,15843,2319.99
SO66405,528,20230915,20230927,20230922,15843,4.99
SO66405,537,20230915,20230927,20230922,15843,35.00
SO66406,357,20230915,20230927,20230922,15845,2319.99
SO66406,485,20230915,20230927,20230922,15845,21.98
SO66406,483,20230915,20230927,20230922,15845,120.00
SO66407,357,20230915,20230927,20230922,15888,2319.99
SO66407,485,20230915,20230927,20230922,15888,21.98
SO66407,490,20230915,20230927,20230922,15888,53.99
SO66408,357,20230915,20230927,20230922,15780,2319.99
SO66408,485,20230915,20230927,20230922,15780,21.98
SO66408,483,20230915,20230927,20230922,15780,120.00
SO66409,353,20230915,20230927,20230922,13271,2319.99
SO66410,567,20230915,20230927,20230922,15078,742.35
SO66411,568,20230915,20230927,20230922,27133,742.35
SO66411,217,20230915,20230927,20230922,27133,34.99
SO66412,566,20230915,20230927,20230922,11414,742.35
SO66412,214,20230915,20230927,20230922,11414,34.99
SO66413,579,20230915,20230927,20230922,19340,1214.85
SO66413,225,20230915,20230927,20230922,19340,8.99
SO66414,564,20230915,20230927,20230922,11249,2384.07
SO66414,541,20230915,20230927,20230922,11249,28.99
SO66414,530,20230915,20230927,20230922,11249,4.99
SO66414,480,20230915,20230927,20230922,11249,2.29
SO66415,580,20230915,20230927,20230922,15425,1700.99
SO66416,604,20230915,20230927,20230922,27707,539.99
SO66416,538,20230915,20230927,20230922,27707,21.49
SO66417,361,20230915,20230927,20230922,14310,2294.99
SO66417,478,20230915,20230927,20230922,14310,9.99
SO66417,477,20230915,20230927,20230922,14310,4.99
SO66417,487,20230915,20230927,20230922,14310,54.99
SO66418,372,20230915,20230927,20230922,21560,2443.35
SO66418,479,20230915,20230927,20230922,21560,8.99
SO66418,477,20230915,20230927,20230922,21560,4.99
SO66418,471,20230915,20230927,20230922,21560,63.50
SO66419,380,20230915,20230927,20230922,21217,2443.35
SO66419,214,20230915,20230927,20230922,21217,34.99
SO66420,378,20230915,20230927,20230922,21215,2443.35
SO66421,576,20230915,20230927,20230922,26611,2384.07
SO66421,214,20230915,20230927,20230922,26611,34.99
SO66422,574,20230915,20230927,20230922,24788,2384.07
SO66422,541,20230915,20230927,20230922,24788,28.99
SO66422,530,20230915,20230927,20230922,24788,4.99
SO66423,562,20230915,20230927,20230922,26703,2384.07
SO66423,214,20230915,20230927,20230922,26703,34.99
SO66424,584,20230915,20230927,20230922,21622,539.99
SO66424,479,20230915,20230927,20230922,21622,8.99
SO66424,477,20230915,20230927,20230922,21622,4.99
SO66424,482,20230915,20230927,20230922,21622,8.99
SO66425,386,20230915,20230927,20230922,21344,1120.49
SO66425,222,20230915,20230927,20230922,21344,34.99
SO66426,388,20230915,20230927,20230922,24192,1120.49
SO66426,217,20230915,20230927,20230922,24192,34.99
SO66427,388,20230915,20230927,20230922,28419,1120.49
SO66427,225,20230915,20230927,20230922,28419,8.99
SO66427,222,20230915,20230927,20230922,28419,34.99
SO66428,604,20230915,20230927,20230922,27008,539.99
SO66428,477,20230915,20230927,20230922,27008,4.99
SO66428,479,20230915,20230927,20230922,27008,8.99
SO66428,491,20230915,20230927,20230922,27008,53.99
SO66428,225,20230915,20230927,20230922,27008,8.99
SO66429,604,20230915,20230927,20230922,22675,539.99
SO66429,538,20230915,20230927,20230922,22675,21.49
SO66429,473,20230915,20230927,20230922,22675,63.50
SO66429,529,20230915,20230927,20230922,22675,3.99
SO66430,605,20230915,20230927,20230922,22645,539.99
SO66430,477,20230915,20230927,20230922,22645,4.99
SO66430,479,20230915,20230927,20230922,22645,8.99
SO66431,575,20230915,20230927,20230922,18140,2384.07
SO66431,477,20230915,20230927,20230922,18140,4.99
SO66431,479,20230915,20230927,20230922,18140,8.99
SO66432,563,20230915,20230927,20230922,11425,2384.07
SO66432,541,20230915,20230927,20230922,11425,28.99
SO66433,535,20230916,20230928,20230923,13127,24.99
SO66434,485,20230916,20230928,20230923,23528,21.98
SO66434,489,20230916,20230928,20230923,23528,53.99
SO66435,529,20230916,20230928,20230923,20254,3.99
SO66435,538,20230916,20230928,20230923,20254,21.49
SO66435,217,20230916,20230928,20230923,20254,34.99
SO66436,530,20230916,20230928,20230923,27976,4.99
SO66436,491,20230916,20230928,20230923,27976,53.99
SO66437,476,20230916,20230928,20230923,27357,69.99
SO66438,225,20230916,20230928,20230923,26968,8.99
SO66438,474,20230916,20230928,20230923,26968,69.99
SO66439,475,20230916,20230928,20230923,26428,69.99
SO66440,477,20230916,20230928,20230923,24483,4.99
SO66440,225,20230916,20230928,20230923,24483,8.99
SO66440,478,20230916,20230928,20230923,24483,9.99
SO66441,214,20230916,20230928,20230923,15718,34.99
SO66442,355,20230916,20230928,20230923,13846,2319.99
SO66442,214,20230916,20230928,20230923,13846,34.99
SO66443,353,20230916,20230928,20230923,13792,2319.99
SO66443,537,20230916,20230928,20230923,13792,35.00
SO66444,589,20230916,20230928,20230923,23619,769.49
SO66444,528,20230916,20230928,20230923,23619,4.99
SO66444,536,20230916,20230928,20230923,23619,29.99
SO66444,480,20230916,20230928,20230923,23619,2.29
SO66445,600,20230916,20230928,20230923,15079,539.99
SO66445,478,20230916,20230928,20230923,15079,9.99
SO66446,596,20230916,20230928,20230923,15451,539.99
SO66446,217,20230916,20230928,20230923,15451,34.99
SO66447,214,20230916,20230928,20230923,11530,34.99
SO66447,465,20230916,20230928,20230923,11530,24.49
SO66448,530,20230916,20230928,20230923,11331,4.99
SO66448,480,20230916,20230928,20230923,11331,2.29
SO66448,486,20230916,20230928,20230923,11331,159.00
SO66449,541,20230916,20230928,20230923,27385,28.99
SO66449,530,20230916,20230928,20230923,27385,4.99
SO66449,214,20230916,20230928,20230923,27385,34.99
SO66450,538,20230916,20230928,20230923,27750,21.49
SO66450,480,20230916,20230928,20230923,27750,2.29
SO66451,538,20230916,20230928,20230923,11652,21.49
SO66451,480,20230916,20230928,20230923,11652,2.29
SO66452,535,20230916,20230928,20230923,26525,24.99
SO66452,465,20230916,20230928,20230923,26525,24.49
SO66453,535,20230916,20230928,20230923,25846,24.99
SO66453,528,20230916,20230928,20230923,25846,4.99
SO66453,217,20230916,20230928,20230923,25846,34.99
SO66454,540,20230916,20230928,20230923,24524,32.60
SO66454,480,20230916,20230928,20230923,24524,2.29
SO66455,528,20230916,20230928,20230923,23298,4.99
SO66455,536,20230916,20230928,20230923,23298,29.99
SO66455,217,20230916,20230928,20230923,23298,34.99
SO66456,478,20230916,20230928,20230923,21754,9.99
SO66456,477,20230916,20230928,20230923,21754,4.99
SO66457,478,20230916,20230928,20230923,21320,9.99
SO66457,477,20230916,20230928,20230923,21320,4.99
SO66457,222,20230916,20230928,20230923,21320,34.99
SO66457,234,20230916,20230928,20230923,21320,49.99
SO66458,478,20230916,20230928,20230923,21473,9.99
SO66458,477,20230916,20230928,20230923,21473,4.99
SO66458,473,20230916,20230928,20230923,21473,63.50
SO66459,474,20230916,20230928,20230923,20185,69.99
SO66460,477,20230916,20230928,20230923,13466,4.99
SO66460,490,20230916,20230928,20230923,13466,53.99
SO66460,467,20230916,20230928,20230923,13466,24.49
SO66461,475,20230916,20230928,20230923,18517,69.99
SO66461,225,20230916,20230928,20230923,18517,8.99
SO66462,477,20230916,20230928,20230923,16808,4.99
SO66462,225,20230916,20230928,20230923,16808,8.99
SO66463,477,20230916,20230928,20230923,17606,4.99
SO66464,485,20230916,20230928,20230923,14151,21.98
SO66464,472,20230916,20230928,20230923,14151,63.50
SO66465,485,20230916,20230928,20230923,18124,21.98
SO66465,217,20230916,20230928,20230923,18124,34.99
SO66466,491,20230916,20230928,20230923,29420,53.99
SO66467,529,20230916,20230928,20230923,17818,3.99
SO66468,538,20230916,20230928,20230923,22417,21.49
SO66469,530,20230916,20230928,20230923,12731,4.99
SO66469,487,20230916,20230928,20230923,12731,54.99
SO66470,530,20230916,20230928,20230923,17205,4.99
SO66470,214,20230916,20230928,20230923,17205,34.99
SO66471,537,20230916,20230928,20230923,11782,35.00
SO66471,528,20230916,20230928,20230923,11782,4.99
SO66471,480,20230916,20230928,20230923,11782,2.29
SO66472,537,20230916,20230928,20230923,12140,35.00
SO66472,528,20230916,20230928,20230923,12140,4.99
SO66472,484,20230916,20230928,20230923,12140,7.95
SO66473,528,20230916,20230928,20230923,11953,4.99
SO66473,537,20230916,20230928,20230923,11953,35.00
SO66473,480,20230916,20230928,20230923,11953,2.29
SO66474,225,20230916,20230928,20230923,11584,8.99
SO66475,225,20230916,20230928,20230923,12610,8.99
SO66476,588,20230916,20230928,20230923,14739,769.49
SO66476,536,20230916,20230928,20230923,14739,29.99
SO66476,480,20230916,20230928,20230923,14739,2.29
SO66477,353,20230916,20230928,20230923,12886,2319.99
SO66477,485,20230916,20230928,20230923,12886,21.98
SO66477,478,20230916,20230928,20230923,12886,9.99
SO66477,217,20230916,20230928,20230923,12886,34.99
SO66478,363,20230916,20230928,20230923,15873,2294.99
SO66478,485,20230916,20230928,20230923,15873,21.98
SO66478,477,20230916,20230928,20230923,15873,4.99
SO66478,478,20230916,20230928,20230923,15873,9.99
SO66478,225,20230916,20230928,20230923,15873,8.99
SO66479,355,20230916,20230928,20230923,12884,2319.99
SO66479,480,20230916,20230928,20230923,12884,2.29
SO66480,355,20230916,20230928,20230923,17622,2319.99
SO66480,487,20230916,20230928,20230923,17622,54.99
SO66481,363,20230916,20230928,20230923,15965,2294.99
SO66481,482,20230916,20230928,20230923,15965,8.99
SO66481,485,20230916,20230928,20230923,15965,21.98
SO66482,562,20230916,20230928,20230923,11246,2384.07
SO66482,214,20230916,20230928,20230923,11246,34.99
SO66483,573,20230916,20230928,20230923,11575,2384.07
SO66483,541,20230916,20230928,20230923,11575,28.99
SO66483,530,20230916,20230928,20230923,11575,4.99
SO66483,222,20230916,20230928,20230923,11575,34.99
SO66483,225,20230916,20230928,20230923,11575,8.99
SO66484,581,20230916,20230928,20230923,21199,1700.99
SO66485,386,20230916,20230928,20230923,25826,1120.49
SO66485,222,20230916,20230928,20230923,25826,34.99
SO66486,606,20230916,20230928,20230923,29185,539.99
SO66486,538,20230916,20230928,20230923,29185,21.49
SO66486,480,20230916,20230928,20230923,29185,2.29
SO66487,584,20230916,20230928,20230923,24175,539.99
SO66487,538,20230916,20230928,20230923,24175,21.49
SO66488,363,20230916,20230928,20230923,14324,2294.99
SO66489,376,20230916,20230928,20230923,21402,2443.35
SO66490,372,20230916,20230928,20230923,18281,2443.35
SO66490,217,20230916,20230928,20230923,18281,34.99
SO66490,463,20230916,20230928,20230923,18281,24.49
SO66491,561,20230916,20230928,20230923,26604,2384.07
SO66491,225,20230916,20230928,20230923,26604,8.99
SO66492,579,20230916,20230928,20230923,25916,1214.85
SO66492,217,20230916,20230928,20230923,25916,34.99
SO66493,581,20230916,20230928,20230923,17681,1700.99
SO66493,217,20230916,20230928,20230923,17681,34.99
SO66494,583,20230916,20230928,20230923,18121,1700.99
SO66494,539,20230916,20230928,20230923,18121,24.99
SO66494,529,20230916,20230928,20230923,18121,3.99
SO66494,473,20230916,20230928,20230923,18121,63.50
SO66495,582,20230916,20230928,20230923,18079,1700.99
SO66496,390,20230916,20230928,20230923,20847,1120.49
SO66496,225,20230916,20230928,20230923,20847,8.99
SO66496,222,20230916,20230928,20230923,20847,34.99
SO66497,390,20230916,20230928,20230923,20854,1120.49
SO66497,214,20230916,20230928,20230923,20854,34.99
SO66498,388,20230916,20230928,20230923,20870,1120.49
SO66498,222,20230916,20230928,20230923,20870,34.99
SO66499,605,20230916,20230928,20230923,22654,539.99
SO66499,538,20230916,20230928,20230923,22654,21.49
SO66499,480,20230916,20230928,20230923,22654,2.29
SO66500,573,20230916,20230928,20230923,11245,2384.07
SO66500,541,20230916,20230928,20230923,11245,28.99
SO66500,530,20230916,20230928,20230923,11245,4.99
SO66501,573,20230916,20230928,20230923,16822,2384.07
SO66501,225,20230916,20230928,20230923,16822,8.99
SO66501,217,20230916,20230928,20230923,16822,34.99
SO66502,576,20230916,20230928,20230923,12667,2384.07
SO66502,222,20230916,20230928,20230923,12667,34.99
SO66503,580,20230917,20230929,20230924,22446,1700.99
SO66503,479,20230917,20230929,20230924,22446,8.99
SO66503,477,20230917,20230929,20230924,22446,4.99
SO66503,463,20230917,20230929,20230924,22446,24.49
SO66504,583,20230917,20230929,20230924,24833,1700.99
SO66504,488,20230917,20230929,20230924,24833,53.99
SO66505,359,20230917,20230929,20230924,17207,2294.99
SO66505,477,20230917,20230929,20230924,17207,4.99
SO66505,478,20230917,20230929,20230924,17207,9.99
SO66505,222,20230917,20230929,20230924,17207,34.99
SO66506,361,20230917,20230929,20230924,16261,2294.99
SO66506,478,20230917,20230929,20230924,16261,9.99
SO66507,361,20230917,20230929,20230924,12468,2294.99
SO66507,480,20230917,20230929,20230924,12468,2.29
SO66508,536,20230917,20230929,20230924,21872,29.99
SO66508,528,20230917,20230929,20230924,21872,4.99
SO66509,536,20230917,20230929,20230924,18265,29.99
SO66510,528,20230917,20230929,20230924,25132,4.99
SO66511,528,20230917,20230929,20230924,11951,4.99
